id,name,overview,deep_dive,created_at
d4bfb7a5-5daa-4b31-b262-e23851a51d5f,augmented-ai,Amazon A2I provides human review workflows for machine learning predictions.,"Adds human-in-the-loop step before ML output proceeds; pre-built integrations with Amazon Rekognition (image moderation) and Amazon Textract (key-value extraction); supports custom workflows with any ML model; workforce options: private workforce, Amazon Mechanical Turk, third-party vendors; A2I creates a human review loop based on confidence thresholds; outputs sent to S3.",2026-05-17 08:58:21.115874+00
d6f3245d-2485-49b6-80a8-c511789a675a,polly,Text-to-speech service that converts text into lifelike speech in multiple languages and voices.,"Supports dozens of languages and 60+ voices including Neural TTS (NTTS), Standard, and Generative voices; SSML markup for fine control of pronunciation, emphasis, pauses, breathing; lexicons customize pronunciation of specific words; speech marks identify timing of words/sentences/phonemes; output formats: MP3, OGG Vorbis, PCM; can stream directly or save to S3; Newscaster and Conversational speaking styles (some voices); pricing per million characters synthesized.",2026-05-17 08:58:21.115874+00
dd3c3a16-e148-4a5b-81f5-c7ddf569b1a4,systems-manager,Unified management service providing operational data and automation for AWS and on-premises resources.,"Capabilities organized into categories: Operations Management (Explorer, OpsCenter, Incident Manager), Application Management (Application Manager, AppConfig, Parameter Store), Change Management (Change Manager, Automation, Maintenance Windows, Change Calendar), Node Management (Fleet Manager, Compliance, Inventory, Session Manager, Run Command, State Manager, Patch Manager, Distributor), Shared Resources (Documents); SSM Agent required on managed nodes (pre-installed on most AMIs); Session Manager provides shell access without SSH/bastion; Patch Manager automates OS patching with baselines and maintenance windows; State Manager enforces desired configuration; Run Command executes commands across fleet; integrates with CloudWatch, Config, IAM, KMS.",2026-05-17 08:58:21.115874+00
de5d9cc0-8c5a-4cef-8619-f654e08bfc09,local-zones,AWS infrastructure deployments in major metropolitan areas for low-latency apps.,"Extensions of an AWS Region with EC2, EBS, VPC subnets, ALB, ECS, EKS, FSx, RDS placed in metro areas (Los Angeles, Boston, Miami, etc.); single-digit millisecond latency to end users in the metro area; opt-in per zone; connected to parent region via AWS backbone; subset of services and instance types available; pricing similar to parent region with some uplift; differs from Outposts (customer premises) and Wavelength (5G carrier networks).",2026-05-17 08:58:21.115874+00
dee8a44a-2698-490d-a5f4-140923b75ead,auto-scaling,Automatically adjusts EC2 instance capacity in an Auto Scaling group to meet demand.,"ASG defined by launch template (or legacy launch config), min/desired/max size, and VPC subnets; scaling policies: simple, step, target tracking, predictive, scheduled; target tracking predefined metrics include ASGAverageCPUUtilization, ALBRequestCountPerTarget; default cooldown 300s; lifecycle hooks pause launch/terminate for custom actions (default wait 3600s, max 7200s); health check types: EC2 (default) and ELB; ASGs are regional, span multi-AZ but not multi-Region; cluster placement groups cannot span AZs; can mix instance types and use spot/on-demand mix.",2026-05-17 08:58:21.115874+00
e0d22911-810d-4ee4-a6b8-3c3e3464afe3,comprehend-medical,HIPAA-eligible NLP service that extracts health data from medical text.,"Detects medical entities like medications, dosages, frequencies, procedures, anatomy, medical conditions, test names and values; recognizes RxNorm and ICD-10-CM ontology codes; PHI detection for de-identification; processes unstructured clinical notes, discharge summaries, doctor's notes; not a substitute for professional medical advice.",2026-05-17 08:58:21.115874+00
e1193da5-c29c-4afe-967f-ffbc005e3c84,sagemaker-training,SageMaker managed training service for running ML training jobs at any scale.,"Supports built-in algorithms, deep learning frameworks (TensorFlow, PyTorch, MXNet, Hugging Face), and custom containers; instance types: ml.m/c/r (CPU), ml.p/g (GPU), ml.trn1 (Trainium), ml.inf (Inferentia); distributed training via SageMaker Distributed Data Parallel (SMDDP) and Model Parallel (SMP) libraries, or framework-native (Horovod, PyTorch DDP); managed Spot Training saves up to 90% with automatic checkpointing; supports warm pools to reduce instance startup time; output models saved to S3; integrates with HPO, Experiments, Debugger; supports incremental training and transfer learning.",2026-05-17 08:58:21.115874+00
e130deb9-016b-45d4-afd5-679fce87d7d1,xgboost,XGBoost; gradient boosted decision tree algorithm available as a SageMaker built-in algorithm.,"Supervised algorithm for classification, regression, and ranking; SageMaker provides XGBoost as built-in algorithm and as framework container for bring-your-own scripts; expects CSV or libsvm input by default, also Parquet and RecordIO-Protobuf; key hyperparameters: num_round, max_depth, eta (learning rate), subsample, colsample_bytree, scale_pos_weight, objective (binary:logistic, reg:squarederror, multi:softmax, etc.); supports distributed training and GPU acceleration; built-in early stopping; commonly used for tabular data tasks like churn, fraud, demand forecasting.",2026-05-17 08:58:21.115874+00
e45804a8-8649-4957-9b2e-26ea2d193ceb,sagemaker-model-cards,"SageMaker feature for documenting ML model information, intended use, and performance.","Centralizes model documentation: intended use, model owner, training datasets, evaluation metrics, ethical considerations, caveats; integrates with Model Registry to attach cards to registered model versions; supports approval workflows and lineage tracking; helps satisfy governance and regulatory requirements (e.g., model risk management); cards stored in JSON and viewable in Studio.",2026-05-17 08:58:21.115874+00
e64e513f-f17d-40f9-961f-f52a3111a18b,bedrock-agents,Bedrock feature that builds AI agents capable of multi-step reasoning and tool use.,"Agents break down user requests, plan steps, call APIs (action groups backed by Lambda), and query knowledge bases for RAG; uses OpenAPI schemas or function definitions to describe action groups; orchestration prompts customizable for each phase (pre-processing, orchestration, knowledge-base response, post-processing); supports session state and conversation history; integrates with Bedrock Guardrails; pricing based on underlying FM inference plus knowledge-base storage/queries.",2026-05-17 08:58:21.115874+00
e7927c7e-9a48-4efa-93b1-5f34160d843b,iam-access-analyzer,Service that identifies resources shared with external principals and validates IAM policies.,"External access analyzer identifies resources (S3 buckets, IAM roles, KMS keys, Lambda functions, SQS queues, Secrets Manager secrets, etc.) shared outside your zone of trust (account or organization); unused access analyzer finds unused IAM roles, access keys, passwords, services and actions; policy validation provides findings against IAM best practices and grammar; custom policy checks compare new policies against reference; uses provable security (automated reasoning); free for external access analysis, paid for unused access.",2026-05-17 08:58:21.115874+00
e98e1371-0d51-4139-a82f-0eec7dcd574a,storage-gateway,Hybrid cloud storage service connecting on-premises environments to AWS storage.,"Four gateway types: S3 File Gateway (NFS/SMB to S3 with local caching), FSx File Gateway (SMB cache for FSx for Windows), Volume Gateway (iSCSI block storage, cached mode keeps hot data local with S3 backing, or stored mode keeps all data local with async S3 backup), Tape Gateway (iSCSI VTL to S3/Glacier/Deep Archive); deployed as VM (VMware, Hyper-V, KVM, EC2) or hardware appliance; supports Active Directory integration for SMB; encryption in-transit with TLS; data stored encrypted in S3 with SSE; differs from DataSync which is for one-time/scheduled bulk transfer.",2026-05-17 08:58:21.115874+00
ea305dc7-038a-458b-ba06-b5c7b65f5929,cognito,Identity service providing user sign-up/sign-in (User Pools) and AWS resource access (Identity Pools).,"User Pools: user directory handling authentication, returns JSON Web Tokens (JWTs); supports MFA, password policies, hosted UI, social IdPs (Google/Facebook/Amazon/Apple), SAML 2.0, OIDC; complies with OAuth 2.0 and OIDC; Identity Pools (Federated Identities): exchange ID tokens for temporary AWS credentials via STS to access S3, DynamoDB, etc.; supports authenticated and unauthenticated (guest) identities with separate IAM roles; User Pools and Identity Pools can be used together or independently; Lambda triggers customize auth flows (pre-signup, post-confirmation, pre-token-generation, etc.).",2026-05-17 08:58:21.115874+00
eca18ba9-e154-4a63-bb00-9186eb2eb54d,transit-gateway,"Regional network transit hub that connects VPCs, on-premises networks, and Direct Connect.","Hub-and-spoke replacement for complex VPC peering meshes; supports up to 5,000 attachments per Transit Gateway; attachments: VPC, VPN, Direct Connect Gateway, Transit Gateway Peering (cross-region), Connect (SD-WAN); route tables on TGW control which attachments can communicate; supports multicast; cross-account sharing via RAM; integrates with Direct Connect for hybrid via Transit VIF; supports up to 50 Gbps per VPC attachment, 1.25 Gbps per VPN tunnel; pricing per attachment hour + GB processed; appliance mode for stateful traffic inspection.",2026-05-17 08:58:21.115874+00
edfb307c-e402-4806-b46f-8427cfdb2eea,control-tower,"Service for setting up and governing a secure, compliant multi-account AWS environment.","Sets up a landing zone using AWS Organizations, IAM Identity Center, Service Catalog, Config, CloudTrail, S3 logging; preventive controls (SCPs) and detective controls (Config rules) called guardrails; Account Factory provisions new accounts using standardized blueprints; supports customizations via CfCT (Customizations for Control Tower); free service but charges accrue for underlying services like Config and CloudTrail.",2026-05-17 08:58:21.115874+00
eef901d6-2dd4-41ad-b6ac-9352790d31a1,spot-instances,Unused EC2 capacity available at up to 90% discount versus On-Demand pricing.,"Priced by AWS based on long-term supply/demand for each instance type/AZ; interruption with 2-minute warning when capacity is needed or price exceeds bid; suitable only for fault-tolerant, flexible workloads (batch, CI/CD, big data, containers); request types: persistent (re-requests on interruption) or one-time; Spot Fleet and EC2 Fleet provision spot capacity across multiple instance types and AZs for diversification; capacity-optimized allocation strategy reduces interruption rate; integrates with Auto Scaling, ECS, EKS, EMR, Batch; Spot Blocks (1-6 hour reserved spot) deprecated.",2026-05-17 08:58:21.115874+00
ef1de3c3-7c5e-417b-8e45-83c24f2b1325,snowball-edge,Snowball device with onboard compute and storage for edge processing or data transfer.,"Two configurations: Storage Optimized (210 TB NVMe or 80 TB HDD usable) and Compute Optimized (42 TB or 28 TB with GPU); runs EC2 instances and Lambda functions locally; supports S3-compatible object storage, NFS, and block storage; clusterable (3-16 devices for HA); ideal for disconnected environments (ships, factories, military) and data migration; encrypted at rest; managed via AWS OpsHub GUI or CLI.",2026-05-17 08:58:21.115874+00
f12a437f-a262-4e8b-afc1-6ac8a4d6cc03,aws-cli,Unified command-line tool for managing AWS services across platforms.,"Open-source tool for Linux, macOS, Windows; v2 is the current version with auto-prompt, command completion, SSO support; configure with aws configure for access key/secret/region or use named profiles; can assume IAM roles via profile config; supports MFA; output formats: json, text, table, yaml; pagination handled via --no-paginate or --max-items; CLI uses same API as SDKs.",2026-05-17 08:58:21.115874+00
f163e288-aeb3-4aca-8df2-3508e99d7adb,glacier,S3 Glacier storage classes for low-cost long-term archival storage.,"Three Glacier-tier S3 storage classes: S3 Glacier Instant Retrieval (millisecond retrieval, min storage 90 days, min object 128 KB, cheaper than Standard-IA if accessed quarterly), S3 Glacier Flexible Retrieval (formerly S3 Glacier; retrieval options Expedited 1-5 min, Standard 3-5 hr, Bulk 5-12 hr; min 90 days; min object 40 KB), S3 Glacier Deep Archive (cheapest; Standard 12 hr, Bulk 48 hr; min 180 days; min object 40 KB); all offer 11 9's durability across 3+ AZs (Glacier Flexible Retrieval also offers single-AZ variant); legacy Vault API (Glacier-only) still exists but S3 API access preferred.",2026-05-17 08:58:21.115874+00
f30a6c5b-12b6-4ab6-bb40-5eaf413f5037,lambda,Serverless compute that runs code in response to events without managing servers.,"Supports Node.js, Python, Java, .NET, Go, Ruby, custom runtimes via Runtime API, container images up to 10 GB; memory 128 MB to 10,240 MB in 1 MB increments (CPU scales proportionally, 1 vCPU at 1,769 MB); timeout 1-900 seconds (15 minutes); concurrency: account default 1000 concurrent executions (soft limit), reserved concurrency reserves capacity for a function, provisioned concurrency pre-initializes execution environments; /tmp 512 MB by default, configurable up to 10 GB; deployment package: zip up to 50 MB direct upload (250 MB unzipped), container up to 10 GB; VPC access via ENIs (cold start cost mitigated since 2019); Lambda@Edge runs at CloudFront edge locations (Node.js/Python only, must be in us-east-1); function URLs provide HTTPS endpoint without API Gateway.",2026-05-17 08:58:21.115874+00
f3e7c532-676f-43f4-b894-2bb997c44a7a,rds,Managed relational database service supporting multiple engines.,"Engines: MySQL, PostgreSQL, MariaDB, Oracle, SQL Server, plus Aurora (separate); deployment options: Single-AZ, Multi-AZ DB Instance (synchronous standby in another AZ for failover, not for reads), Multi-AZ DB Cluster (1 writer + 2 readable standbys); automated backups retained 0-35 days, manual snapshots retained indefinitely; storage types: General Purpose SSD (gp2/gp3), Provisioned IOPS SSD (io1/io2), Magnetic (legacy); Read Replicas: up to 15 cross-region and intra-region for MySQL/MariaDB/PostgreSQL/Oracle (engine-dependent); RDS Proxy pools connections for serverless/Lambda workloads; IAM database authentication available; encryption at rest with KMS (set at creation only); enhanced monitoring up to 1-second granularity.",2026-05-17 08:58:21.115874+00
f44cd980-f535-4837-bf62-077113dea2ad,artifact,Self-service portal for on-demand access to AWS compliance reports and agreements.,"Provides downloadable compliance reports (SOC, PCI DSS, ISO, FedRAMP, HIPAA, etc.) under NDA; provides AWS agreements like the Business Associate Agreement (BAA) for HIPAA workloads; only proves AWS infrastructure compliance, not customer workloads (use Audit Manager for that); access controlled via IAM; no charge for the service.",2026-05-17 08:58:21.115874+00
f6ac535e-6ff4-43b1-bb77-b6549bed0fd0,codebuild,"Managed build service that compiles source code, runs tests, and produces deployable artifacts.","Build instructions in buildspec.yml (must be lowercase, at repo root); phases: install, pre_build, build, post_build, plus reports and artifacts sections; supports caching to S3 or local cache (DOCKER_LAYER, CUSTOM, SOURCE); environment image can be AWS-managed (Amazon Linux, Ubuntu, Windows) or custom from ECR/Docker Hub; environment variables limited to ~5,500 total chars (use SSM Parameter Store or Secrets Manager for larger); integrates with CodePipeline, CodeCommit, GitHub, Bitbucket; supports VPC builds; billed by build minutes.",2026-05-17 08:58:21.115874+00
f7104020-d728-478b-9f15-651ea5c1d618,wavelength,AWS infrastructure deployed at telecom 5G network edge for ultra-low latency mobile/edge apps.,"Wavelength Zones embed AWS compute (EC2) and storage (EBS) inside telecom carrier 5G networks (Verizon US, Vodafone UK/Germany, KDDI Japan, SK Telecom Korea); single-digit millisecond latency to 5G mobile devices; subset of EC2 instance types and EBS gp2 volumes available; carrier gateway routes traffic to carrier network and internet; ideal for AR/VR, ML inference at edge, real-time gaming, connected vehicles; differs from Local Zones (metro areas not on 5G) and Outposts (on customer premises).",2026-05-17 08:58:21.115874+00
faca9250-e3dc-49e8-aa11-b1384d35c084,cloudhsm,Dedicated hardware security module in the cloud for managing your own encryption keys.,"Single-tenant FIPS 140-2 Level 3 validated HSMs; you manage all keys, AWS has no access; cluster of 1+ HSMs across multiple AZs for HA; supports PKCS#11, JCE, CNG/KSP, OpenSSL dynamic engine APIs; can be used as a custom key store for KMS; symmetric and asymmetric keys; commonly used for offload of SSL/TLS processing, document signing, payment processing, and storing root CA keys; you are responsible for key backups via HSM backups.",2026-05-17 08:58:21.115874+00
fb064056-8d45-48c0-a9a3-bc789d7802b8,mwaa,Managed Workflows for Apache Airflow; managed orchestration service for Apache Airflow DAGs.,"Runs Airflow 2.x with workers, scheduler, web server, and metadata database all managed by AWS; environment sizes: mw1.small/medium/large determine concurrency and worker count; DAGs, plugins, and requirements.txt stored in an S3 bucket; auto-scales workers based on queue depth (min and max workers configurable); deploys in your VPC for private access to resources; encryption with KMS; integrates with CloudWatch Logs for task and worker logs; supports private and public web server access modes; pricing per environment hour + worker hours + storage.",2026-05-17 08:58:21.115874+00
fd9d6967-9218-4c44-a09a-2a6e0726e5e4,snowcone,Smallest member of the Snow Family for portable edge computing and data transfer.,"Two models: HDD Snowcone (8 TB HDD) and SSD Snowcone (14 TB NVMe); weighs ~2.1 kg, ruggedized, dust/water-resistant; runs EC2 compute and supports DataSync agent for transfers; can be battery-powered or used in vehicles, drones, IoT scenarios; suitable for small-scale data collection in disconnected/limited-connectivity environments; ships device with data via DataSync or by physical return to AWS.",2026-05-17 08:58:21.115874+00
ff05a7cb-fbdb-4a96-b0c3-17cf1c941918,partyrock,Amazon PartyRock; playground for building generative AI apps with Amazon Bedrock without code.,"Web-based interface for drag-and-drop creation of widgets backed by Bedrock foundation models; no AWS account required (uses Amazon.com login or social); free tier with daily usage limits; supports text, chat, image generation widgets; shareable apps via public URLs; educational tool to learn prompt engineering and FM capabilities; not for production use cases.",2026-05-17 08:58:21.115874+00
ffb55738-086c-4749-9e2c-3f9cd5730e27,sagemaker-data-wrangler,Visual data preparation tool in SageMaker Studio for ML workflows.,"300+ built-in transformations (handle missing values, encode categoricals, normalize, parse dates, custom PySpark/Python/SQL); imports from S3, Athena, Redshift, Snowflake, Databricks, EMR, Feature Store; data quality and insights report generates bias/correlation/anomaly analysis; exports prepared data as SageMaker Pipeline, Python script, Feature Store ingestion job, or training job; runs on managed ml.m5.4xlarge by default; billed per hour of instance use.",2026-05-17 08:58:21.115874+00
